row,tag,question id,score,reputation,accept rate,answer count,is answered
2695,wordpress,67511942,0,39,0,0,0,
2696,wordpress,67510657,0,1,0,0,0,
2697,wordpress,67511792,0,13,0,0,0,
2698,wordpress,67511620,0,1,0,0,0,
2699,wordpress,67511277,0,53,0,0,0,
2700,wordpress,67511128,0,25,0,0,0,
2701,wordpress,67510616,0,35,0,0,0,
2702,wordpress,67506555,1,21,0,1,1,
2703,wordpress,67508568,0,9,0,2,1,
2704,wordpress,67510005,0,533,0,0,0,
2705,wordpress,67494056,0,437,0,1,0,
2706,wordpress,67490225,0,21,0,2,1,
2707,wordpress,67509835,0,1,0,0,0,
2708,wordpress,67509519,0,101,83,0,0,
2709,wordpress,66579115,0,601,0,1,1,
2710,wordpress,67509259,1,207,0,0,0,
2711,wordpress,67502565,-1,43,0,1,1,
2712,wordpress,67508845,0,640,0,0,0,
2713,wordpress,67502909,1,13,0,1,1,
2714,wordpress,67055435,0,11,0,1,0,
2715,wordpress,67501983,0,105,82,1,0,
2716,wordpress,67506548,0,41,0,0,0,
2717,wordpress,67504093,1,90,0,1,1,
2718,wordpress,67494308,-1,5,0,1,1,
2719,wordpress,67505050,0,115,0,0,0,
2720,wordpress,67499303,0,23,0,1,1,
2721,wordpress,67492981,-1,19,0,1,0,
2722,wordpress,67505176,0,4447,91,0,0,
2723,wordpress,67504317,0,31,0,1,0,
2724,wordpress,67490510,0,1,0,1,0,
2725,wordpress,67504469,0,89,0,0,0,
2726,wordpress,67504325,0,1,0,0,0,
2727,wordpress,67503325,0,802,48,0,0,
2728,wordpress,67503564,0,869,68,0,0,
2729,wordpress,67503836,0,105,0,1,1,
2730,wordpress,67502821,0,1569,79,2,0,
2731,wordpress,66123775,0,199,56,1,1,
2732,wordpress,67501227,0,869,68,1,1,
2733,wordpress,67502629,0,1649,62,0,0,
2734,wordpress,67501343,0,6468,55,2,0,
2735,wordpress,67502505,0,9,0,0,0,
2736,wordpress,67499686,0,15,0,2,1,
2737,wordpress,67501371,0,403,70,1,1,
2738,wordpress,67501837,0,1,0,0,0,
2739,wordpress,67500402,1,1425,55,1,1,
2740,wordpress,67500498,0,11,0,0,0,
2741,wordpress,67500478,0,1,0,0,0,
2742,wordpress,67499552,0,533,0,0,0,
2743,wordpress,67500245,2,39,0,0,0,
2744,wordpress,67499864,0,88,0,1,0,
2745,wordpress,67499853,2,1228,80,1,1,
2746,wordpress,67500004,0,3,0,0,0,
2747,wordpress,67499920,0,1,0,0,0,
2748,wordpress,67489184,1,11,0,2,1,
2749,wordpress,67498521,1,851,0,0,0,
2750,wordpress,67491876,0,1342,73,1,0,
2751,wordpress,67494879,0,802,48,1,0,
2752,wordpress,67498206,0,5,0,1,0,
2753,wordpress,67497929,0,5,0,0,0,
2754,wordpress,67464739,0,11,0,1,0,
2755,wordpress,67497344,0,1,0,0,0,
2756,wordpress,67497023,0,1,0,2,0,
2757,wordpress,67362886,-2,1,0,2,1,
2758,wordpress,67494032,0,89,0,0,0,
2759,wordpress,67496666,1,11,0,0,0,
2760,wordpress,67495560,0,142,0,0,0,
2761,wordpress,67448576,0,1,0,1,0,
2762,wordpress,67494518,0,5381,78,0,0,
2763,wordpress,67493584,0,1,0,0,0,
2764,wordpress,67493507,1,11,0,0,0,
2765,wordpress,67484906,1,25,0,2,1,
2766,wordpress,67489763,1,11,0,1,0,
2767,wordpress,67491244,0,31,0,0,0,
2768,wordpress,67486143,0,61,0,1,0,
2769,wordpress,67490655,0,1,0,0,0,
2770,wordpress,67490075,-1,1,0,1,0,
2771,wordpress,67459811,0,143,0,1,0,
2772,wordpress,67488277,0,151,0,0,0,
2773,wordpress,67487467,0,1,0,0,0,
2774,wordpress,67489050,0,1,0,0,0,
2775,wordpress,67487311,0,49,0,1,1,
2776,wordpress,67104243,-1,1287,70,1,1,
2777,wordpress,67487609,1,29,0,1,1,
2778,wordpress,67473945,0,1,0,0,0,
2779,wordpress,67487531,1,119,0,0,0,
2780,wordpress,67487579,0,528,0,0,0,
2781,wordpress,67487361,0,1,0,0,0,
2782,wordpress,67487275,0,1,0,0,0,
2783,wordpress,67483080,0,55,0,1,0,
2784,wordpress,67486817,0,1,0,0,0,
2785,wordpress,67415553,-2,1,0,2,0,
2786,wordpress,67486489,0,1,0,0,0,
2787,wordpress,67486487,0,31,0,0,0,
2788,wordpress,65692187,0,81,0,1,1,
2789,wordpress,67486117,0,1,0,1,0,
2790,wordpress,67485885,0,42,0,0,0,
2791,wordpress,67485864,0,51,0,0,0,
2792,wordpress,67485454,0,73,0,0,0,
2793,wordpress,67485375,0,1,0,0,0,
2794,wordpress,67484176,0,431,0,1,1,
2795,wordpress,67484896,0,9,0,0,0,
2796,wordpress,67471500,0,7,0,1,0,
2797,wordpress,67482432,0,37,0,1,0,
2798,wordpress,67483907,0,22,0,0,0,
2799,wordpress,67479828,0,115,0,1,1,
2800,wordpress,67483675,0,1,0,0,0,
2801,wordpress,67483390,0,197,44,0,0,
2802,wordpress,67472961,0,2803,31,2,0,
2803,wordpress,67483274,0,7,0,0,0,
2804,wordpress,67483161,1,97,0,0,0,
2805,wordpress,67482895,0,17,50,0,0,
2806,wordpress,66236858,1,91,0,1,1,
2807,wordpress,67458828,0,11,0,1,0,
2808,wordpress,67482542,1,3,0,0,0,
2809,wordpress,67479682,-1,5,0,1,0,
2810,wordpress,67478169,0,45,0,2,1,
2811,wordpress,67479418,0,213,0,2,1,
2812,wordpress,67464148,1,1152,9,0,0,
2813,wordpress,67478817,-2,3026,86,1,1,
2814,wordpress,67479862,-1,1,0,1,0,
2815,wordpress,67479125,0,17,0,0,0,
2816,wordpress,67479043,0,87,0,0,0,
2817,wordpress,67478664,0,1,0,0,0,
2818,wordpress,67478500,0,115,0,0,0,
2819,wordpress,67473153,1,11,0,1,0,
2820,wordpress,67474600,0,1,0,1,0,
2821,wordpress,67477805,0,1,0,0,0,
2822,wordpress,67477749,0,4447,91,0,0,
2823,wordpress,67477460,0,15,0,0,0,
2824,wordpress,67453661,0,13,0,2,1,
2825,wordpress,67477058,0,73,0,0,0,
2826,wordpress,67476873,0,1,0,0,0,
2827,wordpress,67442633,0,475,40,0,0,
2828,wordpress,67475297,0,15,0,0,0,
2829,wordpress,67474940,-1,17,0,1,0,
2830,wordpress,67475046,0,3,0,1,1,
2831,wordpress,67475129,0,53,0,0,0,
2832,wordpress,67474995,0,3,0,1,1,
2833,wordpress,67475057,1,895,64,0,0,
2834,wordpress,67474987,0,302,0,0,0,
2835,wordpress,67474353,0,31,0,0,0,
2836,wordpress,67473342,0,61,0,1,1,
2837,wordpress,67472937,0,3,0,0,0,
2838,wordpress,67454778,0,21,0,0,0,
2839,wordpress,67472079,0,13,0,0,0,
2840,wordpress,67472001,0,93,0,0,0,
2841,wordpress,67469023,0,155,0,1,0,
2842,wordpress,67470409,0,49,0,1,1,
2843,wordpress,67471549,-1,1,0,1,0,
2844,wordpress,67464533,0,13,0,2,1,
2845,wordpress,67440898,1,6967,69,1,1,
2846,wordpress,67463569,0,143,0,2,1,
2847,wordpress,67166503,-1,9,0,1,0,
2848,wordpress,67277011,0,1,0,2,0,
2849,wordpress,67282175,0,33,0,1,0,
2850,wordpress,67418799,0,11,0,2,0,
2851,wordpress,67469214,0,4834,75,0,0,
2852,wordpress,67468343,-1,21,0,1,0,
2853,wordpress,67468483,0,1,0,0,0,
2854,wordpress,67468445,0,3,0,0,0,
2855,wordpress,67465907,1,41,0,1,1,
2856,wordpress,67467293,0,197,44,1,0,
2857,wordpress,66834283,0,3,0,1,1,
2858,wordpress,67463202,0,178,0,0,0,
2859,wordpress,67467471,0,83,0,0,0,
2860,wordpress,67467207,0,106,0,0,0,
2861,wordpress,67446363,0,1,0,2,0,
2862,wordpress,67466853,0,1,0,0,0,
2863,wordpress,67466266,0,11,0,0,0,
2864,wordpress,67465673,0,11,0,0,0,
2865,wordpress,67465523,0,53,33,0,0,
2866,wordpress,67464962,0,1,0,0,0,
2867,wordpress,67457837,-1,1,0,1,0,
2868,wordpress,67460620,0,23,0,1,0,
2869,wordpress,67310597,0,27,0,1,1,
2870,wordpress,67463564,0,11,0,0,0,
2871,wordpress,67361302,0,11,0,1,1,
2872,wordpress,67461411,0,9,0,0,0,
2873,wordpress,67457295,0,3,0,2,0,
2874,wordpress,67449238,0,1,0,0,0,
2875,wordpress,67459241,0,361,58,0,0,
2876,wordpress,67458320,0,105,0,1,1,
2877,wordpress,67457926,0,77,0,0,0,
2878,wordpress,67457682,0,73,0,0,0,
2879,wordpress,67453436,0,1,0,0,0,
2880,wordpress,67455011,0,1,0,1,0,
2881,wordpress,67454448,0,1,0,3,1,
2882,wordpress,67446813,0,116,0,1,0,
2883,wordpress,67454973,1,413,27,1,1,
2884,wordpress,67454185,1,15,0,1,1,
2885,wordpress,67447003,0,33,0,1,1,
2886,wordpress,67454906,0,274,43,2,1,
2887,wordpress,67449886,0,98,0,1,0,
2888,wordpress,67453801,0,213,0,1,1,
2889,wordpress,67454186,0,333,0,1,0,
2890,wordpress,67444537,0,413,27,1,1,
2891,wordpress,67400861,0,2853,81,1,0,
2892,wordpress,67453605,-1,81,0,1,1,
2893,wordpress,67452183,0,23,0,0,0,
2894,wordpress,67451506,0,1,0,0,0,
2895,wordpress,67441821,0,1,0,1,0,
2896,wordpress,67451275,0,49,0,1,1,
2897,wordpress,67451347,0,1,0,1,0,
2898,wordpress,67432141,0,1,0,0,0,
2899,wordpress,67450679,0,80,75,0,0,
2900,wordpress,67442265,0,11,0,0,0,
2901,wordpress,67449996,-2,1,0,1,1,
2902,wordpress,67449283,0,1,0,0,0,
2903,wordpress,67445982,1,11,0,1,0,
2904,wordpress,66461448,2,23,0,2,1,
2905,wordpress,67448514,0,5240,83,0,0,
2906,wordpress,67448500,0,1,0,0,0,
2907,wordpress,67448052,0,9,0,0,0,
2908,wordpress,67447813,0,11,0,0,0,
2909,wordpress,67447486,0,1,0,1,0,
2910,wordpress,67447525,0,1,0,0,0,
2911,wordpress,67447477,0,3,0,0,0,
2912,wordpress,67447294,0,11,0,0,0,
2913,wordpress,67447209,0,1,0,0,0,
2914,wordpress,67428731,0,9,0,2,1,
2915,wordpress,67446871,1,11,0,0,0,
2916,wordpress,67435332,-1,499,83,1,1,
2917,wordpress,67445557,1,11,0,0,0,
2918,wordpress,67444345,0,395,46,0,0,
2919,wordpress,67444244,0,89,54,0,0,
2920,wordpress,67443914,1,21,0,0,0,
2921,wordpress,67443536,0,11,0,0,0,
2922,wordpress,67443304,1,213,0,0,0,
2923,wordpress,67443395,1,11,0,0,0,
2924,wordpress,67442513,0,555,58,0,0,
2925,wordpress,67441600,0,1,0,0,0,
2926,wordpress,67438479,0,1,0,1,0,
2927,wordpress,67376725,0,23,0,1,1,
2928,wordpress,67440660,0,141,25,0,0,
2929,wordpress,67440143,1,60,0,0,0,
2930,wordpress,67436084,0,131,30,2,1,
2931,wordpress,67439539,0,1,0,0,0,
2932,wordpress,67439408,0,33,0,0,0,
2933,wordpress,66657833,4,45402,48,2,1,
2934,wordpress,67410961,0,1,0,1,0,
2935,wordpress,67437168,0,1,0,0,0,
2936,wordpress,67260585,0,555,58,1,0,
2937,wordpress,67437803,1,11,0,0,0,
2938,wordpress,67433158,0,37,0,1,1,
2939,wordpress,67437507,0,1,0,0,0,
2940,wordpress,67437466,0,37,0,0,0,
2941,wordpress,67437369,0,475,62,0,0,
2942,wordpress,67437289,0,323,0,0,0,
2943,wordpress,67437283,0,1,0,0,0,
2944,wordpress,67436301,0,48,0,0,0,
2945,wordpress,67433862,0,3,0,0,0,
2946,wordpress,67280456,0,1,0,1,0,
2947,wordpress,67434626,0,1,0,0,0,
2948,wordpress,67434470,0,15,0,0,0,
2949,wordpress,67434570,0,1,0,0,0,
2950,wordpress,67353647,0,496,0,1,1,
2951,wordpress,67410046,0,25,0,1,0,
2952,wordpress,67433664,0,33,0,0,0,
2953,wordpress,67433510,0,21,0,0,0,
2954,wordpress,67433368,0,449,67,0,0,
2955,wordpress,67432819,0,97,0,0,0,
2956,wordpress,67432567,0,229,0,0,0,
2957,wordpress,67432566,0,1,0,0,0,
2958,wordpress,67432029,1,13,0,1,1,
2959,wordpress,67432364,0,173,38,0,0,
2960,wordpress,67432344,0,423,42,0,0,
2961,wordpress,67429049,0,613,50,1,0,
2962,wordpress,67425926,0,703,71,1,0,
2963,wordpress,66615319,2,0,0,2,1,
2964,wordpress,67430369,0,195,0,1,0,
2965,wordpress,67430877,1,839,0,0,0,
2966,wordpress,67430124,0,1,0,0,0,
2967,wordpress,66070673,0,13,0,2,1,
2968,wordpress,67429365,0,63,0,0,0,
2969,wordpress,67424193,2,23,0,1,1,
2970,wordpress,67427421,1,361,58,2,1,
2971,wordpress,67427530,0,159,0,0,0,
2972,wordpress,67423521,0,1,0,1,0,
2973,wordpress,67427220,1,11,0,0,0,
2974,wordpress,67405233,0,13,0,1,0,
2975,wordpress,67425916,0,47,0,1,1,
2976,wordpress,67426162,0,361,58,1,1,
2977,wordpress,67423073,0,15,0,1,0,
2978,wordpress,67425455,0,19,0,1,0,
2979,wordpress,67424272,2,1569,79,1,1,
2980,wordpress,67424501,0,1258,63,1,0,
2981,wordpress,67423437,0,1,0,2,0,
2982,wordpress,67420900,0,21,0,0,0,
2983,wordpress,67423857,0,1032,75,0,0,
2984,wordpress,67423536,0,501,0,0,0,
2985,wordpress,67351332,0,1,0,0,0,
2986,wordpress,67421415,0,4347,57,1,1,
2987,wordpress,67422636,0,1,0,0,0,
2988,wordpress,67422600,0,31,0,0,0,
2989,wordpress,67421248,1,4347,57,1,1,
2990,wordpress,67415185,0,0,0,1,0,
2991,wordpress,67422100,0,137,0,1,0,
2992,wordpress,67421354,0,3,0,1,1,
2993,wordpress,67409328,-1,3,0,1,1,
2994,wordpress,67408353,0,2231,0,1,1,
2995,wordpress,67420554,0,1,0,0,0,
2996,wordpress,67412404,-1,1061,57,1,0,
2997,wordpress,67415131,0,55,0,1,1,
2998,wordpress,67408583,-1,8033,51,1,1,
2999,wordpress,67420345,0,57,0,0,0,
3000,wordpress,67407919,0,135,0,0,0,
3001,wordpress,67418965,0,439,0,0,0,
3002,wordpress,67419841,0,1,0,0,0,
3003,wordpress,67419663,0,51,0,1,0,
3004,wordpress,67419735,0,53,0,0,0,
3005,wordpress,67416522,-1,2981,57,1,0,
3006,wordpress,67419231,0,2981,57,1,0,
3007,wordpress,67419122,0,3,0,0,0,
3008,wordpress,67418241,0,11,0,0,0,
3009,wordpress,67417373,-2,1,0,2,0,
3010,wordpress,67417763,0,93,0,0,0,
3011,wordpress,67417312,0,55,0,0,0,
3012,wordpress,67416555,-1,3,0,1,1,
3013,wordpress,67413423,0,713,67,0,0,
3014,wordpress,67416676,1,11,0,0,0,
3015,wordpress,67384384,0,11,0,0,0,
3016,wordpress,67416545,0,3,0,1,1,
3017,wordpress,67416310,0,3,0,0,0,
3018,wordpress,67415830,1,137,0,1,1,
3019,wordpress,67416110,0,49,0,0,0,
3020,wordpress,67390841,0,9,0,3,0,
3021,wordpress,67415166,1,13,0,2,1,
3022,wordpress,67415363,0,16,0,0,0,
3023,wordpress,67415227,0,4881,21,0,0,
3024,wordpress,67415075,0,1,0,0,0,
3025,wordpress,67408336,0,703,71,1,1,
3026,wordpress,67414803,0,0,0,0,0,
3027,wordpress,67414679,0,1,0,0,0,
3028,wordpress,67414594,0,101,0,0,0,
3029,wordpress,67414472,0,1,0,0,0,
3030,wordpress,67414132,0,310,0,0,0,
3031,wordpress,67413893,0,1613,100,0,0,
3032,wordpress,67413791,0,1,0,0,0,
3033,wordpress,67411741,0,195,0,1,0,
3034,wordpress,67398788,0,1,0,0,0,
3035,wordpress,66477919,0,1,0,0,0,
3036,wordpress,67412779,0,11,0,0,0,
3037,wordpress,67411497,1,23,0,1,1,
3038,wordpress,67412703,0,1,0,0,0,
3039,wordpress,67406334,1,127,0,1,1,
3040,wordpress,67411599,0,77,0,0,0,
3041,wordpress,67405020,0,45,0,0,0,
3042,wordpress,67409555,0,1,0,0,0,
3043,wordpress,67410089,0,823,48,1,1,
3044,wordpress,67409905,1,21,0,0,0,
3045,wordpress,67409290,0,2981,57,0,0,
3046,wordpress,67408834,0,2543,64,1,0,
3047,wordpress,67408579,1,439,0,0,0,
3048,wordpress,67407856,0,1,0,0,0,
3049,wordpress,67405837,1,83,0,1,1,
3050,wordpress,67408235,0,41,0,0,0,
3051,wordpress,67406200,0,137,0,0,0,
3052,wordpress,66490577,0,19,0,1,0,
3053,wordpress,67405969,0,81,0,0,0,
3054,wordpress,67405655,-1,3,0,1,1,
3055,wordpress,67404893,0,1,0,0,0,
3056,wordpress,67404631,0,1,0,0,0,
3057,wordpress,67402751,0,19,0,1,0,
3058,wordpress,67403986,0,583,0,0,0,
3059,wordpress,67392965,0,1,0,2,0,
3060,wordpress,67401674,-1,2981,57,1,0,
3061,wordpress,67212070,1,35,0,1,0,
3062,wordpress,67402784,0,1,0,0,0,
3063,wordpress,67402694,0,867,71,0,0,
3064,wordpress,67402300,0,13,0,0,0,
3065,wordpress,67373419,-2,7,0,1,1,
3066,wordpress,67402107,0,11,0,0,0,
3067,wordpress,67402105,0,1,0,0,0,
3068,wordpress,67400842,-1,0,0,2,1,
3069,wordpress,67136737,0,1,0,0,0,
3070,wordpress,67388076,0,1,0,1,0,
3071,wordpress,67399000,0,31,0,1,0,
3072,wordpress,67390289,0,13,0,2,1,
3073,wordpress,67398392,0,33,0,1,0,
3074,wordpress,67399177,0,1,0,0,0,
3075,wordpress,67384306,0,13,0,1,1,
3076,wordpress,67369147,-2,1,0,1,0,
3077,wordpress,67388737,0,1,0,1,0,
3078,wordpress,67336384,0,1629,29,1,1,
3079,wordpress,67397152,0,176,17,0,0,
3080,wordpress,67396526,0,35,0,1,0,
3081,wordpress,67396211,-2,29,0,1,0,
3082,wordpress,67395415,0,1698,0,0,0,
3083,wordpress,67395074,0,17,0,0,0,
3084,wordpress,67375882,0,11,0,1,0,
3085,wordpress,67394655,0,55,0,0,0,
3086,wordpress,67046200,0,23,0,2,1,
3087,wordpress,67392351,0,53,0,1,0,
3088,wordpress,67393915,0,23,0,0,0,
3089,wordpress,67392837,0,6468,55,0,0,
3090,wordpress,67358945,-1,13,0,1,0,
3091,wordpress,67389125,0,29,0,2,0,
3092,wordpress,67380638,0,11,0,0,0,
3093,wordpress,67389608,1,11,0,2,1,
3094,wordpress,67391290,0,1613,0,0,0,
3095,wordpress,65768504,0,11,0,1,1,
3096,wordpress,67387112,0,1,0,0,0,
3097,wordpress,67388884,-1,207,0,1,1,
3098,wordpress,67389102,0,57,0,0,0,
3099,wordpress,67387958,0,87,0,1,1,
3100,wordpress,67376364,0,5,0,1,0,
3101,wordpress,67388301,0,1,0,0,0,
3102,wordpress,66690025,1,93,25,0,0,
3103,wordpress,67387393,1,47,0,0,0,
3104,wordpress,67386860,0,1649,62,1,0,
3105,wordpress,67386282,0,57,0,1,0,
3106,wordpress,67304954,0,27,0,1,1,
3107,wordpress,67385441,-1,17,0,1,0,
3108,wordpress,67135422,-3,1,0,1,1,
3109,wordpress,67384365,0,1,0,0,0,
3110,wordpress,67380998,1,139,0,1,1,
3111,wordpress,67385777,1,39,0,0,0,
3112,wordpress,67384821,0,0,0,1,1,
3113,wordpress,67385327,0,1,0,0,0,
3114,wordpress,67383289,0,1,0,0,0,
3115,wordpress,67378852,-1,11,0,2,0,
3116,wordpress,67381353,-2,93,0,1,1,
3117,wordpress,67269344,1,360,74,1,0,
3118,wordpress,67373336,0,1025,35,1,0,
3119,wordpress,67384267,1,11,0,0,0,
3120,wordpress,67383497,0,73,83,0,0,
3121,wordpress,67374577,0,919,45,0,0,
3122,wordpress,67381876,0,17,0,0,0,
3123,wordpress,67381623,1,178,0,1,1,
3124,wordpress,66970806,0,13,0,0,0,
3125,wordpress,66908019,-1,86,0,1,1,
3126,wordpress,67370138,-1,3,0,2,1,
3127,wordpress,67381062,0,333,0,0,0,
3128,wordpress,67380959,0,1,0,0,0,
3129,wordpress,67380727,0,1,0,0,0,
3130,wordpress,67356780,0,195,0,2,0,
3131,wordpress,66774048,-1,9,0,1,0,
3132,wordpress,67375641,0,17,0,1,0,
3133,wordpress,67379087,0,3,0,0,0,
3134,wordpress,67378584,0,1,0,0,0,
3135,wordpress,67366019,0,1,0,1,0,
3136,wordpress,67377890,0,1,0,1,0,
3137,wordpress,67377744,0,239,0,0,0,
3138,wordpress,67191250,0,685,0,1,0,
3139,wordpress,67375551,0,1,0,1,0,
3140,wordpress,67371212,-1,1,0,1,0,
3141,wordpress,67374432,1,73,0,1,1,
3142,wordpress,67373820,0,7,0,1,0,
3143,wordpress,67373066,1,49,0,1,1,
3144,wordpress,67325472,0,11,0,1,0,
3145,wordpress,67373744,0,1,0,0,0,
3146,wordpress,67355602,1,47,0,1,1,
3147,wordpress,67360303,-1,19,0,1,0,
3148,wordpress,67368757,1,13,0,1,1,
3149,wordpress,67366787,-1,31,0,3,0,
3150,wordpress,67371848,0,11,0,0,0,
3151,wordpress,67371707,0,1,0,0,0,
3152,wordpress,67350527,0,5,0,1,1,
3153,wordpress,67371443,2,21,0,0,0,
3154,wordpress,67370751,1,21,0,0,0,
3155,wordpress,67366966,1,13,0,2,1,
3156,wordpress,67369637,0,1,0,0,0,
3157,wordpress,67368982,0,1,0,1,0,
3158,wordpress,67366142,0,1685,0,1,0,
3159,wordpress,67341234,3,4114,0,1,1,
3160,wordpress,67368522,1,4114,0,0,0,
3161,wordpress,67368292,0,0,0,0,0,
3162,wordpress,67367692,0,1,0,0,0,
3163,wordpress,67366372,0,1,0,1,0,
3164,wordpress,67367278,1,11,0,0,0,
3165,wordpress,67309544,0,11,0,1,0,
3166,wordpress,67365423,0,7,0,1,0,
3167,wordpress,67366877,0,382,0,0,0,
3168,wordpress,67343751,0,33,0,0,0,
3169,wordpress,67315790,0,1,0,1,0,
3170,wordpress,67365670,1,13,0,1,1,
3171,wordpress,67333492,0,207,40,0,0,
3172,wordpress,67358633,0,1,0,1,1,
3173,wordpress,67365356,0,1,0,0,0,
3174,wordpress,67363385,-1,1,0,1,0,
3175,wordpress,67364539,-3,1,0,1,0,
3176,wordpress,67273539,0,1,0,1,1,
3177,wordpress,67364346,2,0,0,1,1,
3178,wordpress,67357299,0,713,67,0,0,
3179,wordpress,67361405,-1,1,0,1,0,
3180,wordpress,67355161,0,21,0,0,0,
3181,wordpress,67329968,0,45,0,1,0,
3182,wordpress,67359206,0,403,70,1,1,
3183,wordpress,67360188,1,33,0,1,1,
3184,wordpress,67351019,1,29,40,1,1,
3185,wordpress,67358152,1,11,0,1,0,
3186,wordpress,67279745,0,1,0,0,0,
3187,wordpress,67347844,1,73,0,1,1,
3188,wordpress,67353548,1,13,0,1,1,
3189,wordpress,67361269,0,7,0,0,0,
3190,wordpress,67357532,-2,17,0,1,0,
3191,wordpress,67349126,0,53,0,1,0,
3192,wordpress,67359274,-1,403,70,1,1,
3193,wordpress,67359009,0,11,0,1,0,
3194,wordpress,67338767,0,1279,78,1,1,
3195,wordpress,67358726,0,1,0,0,0,
3196,wordpress,67356910,0,17,0,1,0,
3197,wordpress,67358477,1,178,0,0,0,
3198,wordpress,67358194,0,1,0,0,0,
3199,wordpress,67357590,0,55,0,0,0,
3200,wordpress,67353040,0,45,0,0,0,
3201,wordpress,67351714,1,33,0,2,0,
3202,wordpress,67354433,2,0,0,1,1,
3203,wordpress,67344761,1,13,0,1,1,
3204,wordpress,67329690,4,55,0,1,1,
3205,wordpress,67354874,0,1,0,0,0,
3206,wordpress,67343517,1,11,0,0,0,
3207,wordpress,67354087,0,1,0,0,0,
3208,wordpress,67352343,0,37,0,1,1,
3209,wordpress,67354319,2,31,0,0,0,
3210,wordpress,67351233,0,1,0,1,1,
3211,wordpress,67351363,0,89,0,1,0,
3212,wordpress,67353856,0,99,0,0,0,
3213,wordpress,67352890,3,0,0,1,1,
3214,wordpress,67353365,1,13,0,1,1,
3215,wordpress,67353032,0,17,0,0,0,
3216,wordpress,67351869,0,113,75,2,1,
3217,wordpress,67351489,0,1,0,0,0,
3218,wordpress,67327059,0,15,0,1,1,
3219,wordpress,67349034,0,89,0,2,0,
3220,wordpress,67347047,2,33,0,1,1,
3221,wordpress,67227000,0,2042,70,1,1,
3222,wordpress,67350937,0,7,0,0,0,
3223,wordpress,67350784,0,1,0,0,0,
3224,wordpress,67323359,0,30,0,1,1,
3225,wordpress,67347256,1,23,0,2,1,
3226,wordpress,67350086,0,1,0,0,0,
3227,wordpress,67349578,0,3,0,1,0,
3228,wordpress,67349001,0,568,0,1,0,
3229,wordpress,67348887,0,1,0,0,0,
3230,wordpress,67348604,0,1,0,0,0,
3231,wordpress,67348187,2,96,0,0,0,
3232,wordpress,67347998,0,1,0,0,0,
3233,wordpress,67347058,0,5121,92,0,0,
3234,wordpress,67264596,0,13,0,0,0,
3235,wordpress,67346264,0,13,0,0,0,
3236,wordpress,67345638,0,1,0,0,0,
3237,wordpress,67320030,0,641,53,1,1,
3238,wordpress,67341095,0,457,80,1,1,
3239,wordpress,67342248,1,25,0,1,1,
3240,wordpress,67342669,0,279,50,1,1,
3241,wordpress,67343918,1,11,0,0,0,
3242,wordpress,67329966,1,897,50,1,1,
3243,wordpress,67334744,0,77,0,1,0,
3244,wordpress,67343410,0,3,0,0,0,
3245,wordpress,67341508,0,13,0,0,0,
3246,wordpress,67329123,0,1,0,1,0,
3247,wordpress,67136429,-1,13,100,1,1,
3248,wordpress,67342050,0,1,0,0,0,
3249,wordpress,67341548,0,45,0,0,0,
3250,wordpress,67338778,0,1,0,1,0,
3251,wordpress,67334921,0,1,0,0,0,
3252,wordpress,67340164,0,1,0,0,0,
3253,wordpress,67339971,1,221,0,1,1,
3254,wordpress,67338782,1,263,67,1,1,
3255,wordpress,67321446,1,41,0,1,0,
3256,wordpress,67339412,0,13,0,0,0,
3257,wordpress,67325454,0,1,0,0,0,
3258,wordpress,67339100,-1,39,0,2,1,
3259,wordpress,67328353,0,13,0,1,1,
3260,wordpress,67338183,1,97,0,0,0,
3261,wordpress,67338102,0,27,40,0,0,
3262,wordpress,67336257,0,426,0,1,1,
3263,wordpress,67337482,1,494,64,1,1,
3264,wordpress,67337224,0,3,0,0,0,
3265,wordpress,67324343,0,731,67,1,0,
3266,wordpress,67337099,0,1,0,0,0,
3267,wordpress,67336271,0,1,0,1,0,
3268,wordpress,67333419,-1,533,0,1,1,
3269,wordpress,67335010,1,115,0,1,1,
3270,wordpress,67335897,0,1,0,0,0,
3271,wordpress,67335665,0,37,0,0,0,
3272,wordpress,67333937,0,1,0,0,0,
3273,wordpress,67330859,0,1,0,1,0,
3274,wordpress,67267339,0,9,0,1,1,
3275,wordpress,67331455,1,347,0,1,1,
3276,wordpress,67288350,0,1,0,1,0,
3277,wordpress,67294611,0,35,0,1,1,
3278,wordpress,67332805,0,413,27,0,0,
3279,wordpress,67309387,0,31,0,1,0,
3280,wordpress,67320383,0,15,0,1,1,
3281,wordpress,67316115,0,413,27,1,0,
3282,wordpress,67332126,0,190,0,0,0,
3283,wordpress,66745883,0,1,0,0,0,
3284,wordpress,67331448,0,55,0,0,0,
3285,wordpress,67330669,0,193,43,1,0,
3286,wordpress,67330598,0,964,92,0,0,
3287,wordpress,67319823,3,533,0,2,1,
3288,wordpress,67323924,0,163,0,0,0,
3289,wordpress,67329402,-1,978,86,1,1,
3290,wordpress,67075114,0,45,0,1,1,
3291,wordpress,67324568,0,4447,91,1,0,
3292,wordpress,67329160,0,1,0,0,0,
3293,wordpress,67316633,0,1,0,0,0,
3294,wordpress,67328886,0,65,0,2,1,
3295,wordpress,67328670,0,21,0,1,1,
3296,wordpress,67209239,0,403,0,1,1,
3297,wordpress,67326659,-1,7,0,2,0,
